"id","score","det.type","label","site","date"
"a305",0.812956690788269,NA,"Great Egret","6thBridge",2023-04-20
"a306",0.81251335144043,NA,"White Ibis","6thBridge",2023-04-20
"a307",0.812016427516937,NA,"Great Egret","6thBridge",2023-04-20
"a308",0.811854958534241,NA,"Great Egret","6thBridge",2023-04-20
"a309",0.811769068241119,NA,"Great Egret","6thBridge",2023-04-20
"a310",0.811578273773193,NA,"Great Egret","6thBridge",2023-04-20
"a311",0.81157773733139,NA,"Great Egret","6thBridge",2023-04-20
"a312",0.811275660991669,NA,"Great Egret","6thBridge",2023-04-20
"a313",0.811202824115753,NA,"Great Egret","6thBridge",2023-04-20
"a314",0.811192095279694,NA,"Great Egret","6thBridge",2023-04-20
"a315",0.811161518096924,NA,"Great Egret","6thBridge",2023-04-20
"a316",0.811154186725616,NA,"Great Egret","6thBridge",2023-04-20
"a317",0.810973584651947,NA,"Great Egret","6thBridge",2023-04-20
"a318",0.810311079025269,NA,"Great Egret","6thBridge",2023-04-20
"a319",0.810277462005615,NA,"Great Egret","6thBridge",2023-04-20
"a320",0.810260057449341,NA,"Great Egret","6thBridge",2023-04-20
"a321",0.810241460800171,NA,"Great Egret","6thBridge",2023-04-20
"a322",0.810116350650787,NA,"Great Egret","6thBridge",2023-04-20
"a323",0.810023009777069,NA,"Great Egret","6thBridge",2023-04-20
"a324",0.809801459312439,NA,"Great Egret","6thBridge",2023-04-20
"a325",0.809720873832703,NA,"Great Egret","6thBridge",2023-04-20
"a326",0.809604942798615,NA,"Great Egret","6thBridge",2023-04-20
"a327",0.809438049793243,NA,"Great Egret","6thBridge",2023-04-20
"a328",0.809187412261963,NA,"Great Egret","6thBridge",2023-04-20
"a329",0.809114277362823,NA,"Great Egret","6thBridge",2023-04-20
"a330",0.808957517147064,NA,"Great Egret","6thBridge",2023-04-20
"a331",0.80876237154007,NA,"Great Egret","6thBridge",2023-04-20
"a332",0.80868124961853,NA,"Great Egret","6thBridge",2023-04-20
"a333",0.808316707611084,NA,"Great Egret","6thBridge",2023-04-20
"a334",0.808101415634155,NA,"Great Egret","6thBridge",2023-04-20
"a335",0.808006644248962,NA,"Great Egret","6thBridge",2023-04-20
"a336",0.807609438896179,NA,"Great Egret","6thBridge",2023-04-20
"a337",0.807567715644836,NA,"Great Egret","6thBridge",2023-04-20
"a338",0.807313203811646,NA,"Great Egret","6thBridge",2023-04-20
"a339",0.807309150695801,NA,"Great Egret","6thBridge",2023-04-20
"a340",0.807228088378906,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a341",0.807214438915253,NA,"Great Egret","6thBridge",2023-04-20
"a342",0.806809902191162,NA,"Great Egret","6thBridge",2023-04-20
"a343",0.806672632694244,NA,"Great Egret","6thBridge",2023-04-20
"a344",0.806416511535645,NA,"Great Egret","6thBridge",2023-04-20
"a345",0.806165635585785,NA,"Great Egret","6thBridge",2023-04-20
"a346",0.805982649326324,NA,"Great Egret","6thBridge",2023-04-20
"a347",0.805385231971741,NA,"Great Egret","6thBridge",2023-04-20
"a348",0.80532842874527,NA,"Great Egret","6thBridge",2023-04-20
"a349",0.80514520406723,NA,"Great Egret","6thBridge",2023-04-20
"a350",0.805003583431244,NA,"Great Egret","6thBridge",2023-04-20
"a351",0.804751098155975,NA,"Great Egret","6thBridge",2023-04-20
"a352",0.804680526256561,NA,"Great Egret","6thBridge",2023-04-20
"a353",0.804206013679504,NA,"Great Egret","6thBridge",2023-04-20
"a354",0.804156005382538,NA,"Great Egret","6thBridge",2023-04-20
"a355",0.803672075271606,NA,"Great Egret","6thBridge",2023-04-20
"a356",0.802933871746063,NA,"Great Egret","6thBridge",2023-04-20
"a357",0.802890300750732,NA,"Great Egret","6thBridge",2023-04-20
"a358",0.802405118942261,NA,"Great Egret","6thBridge",2023-04-20
"a359",0.802207231521606,NA,"Great Egret","6thBridge",2023-04-20
"a360",0.8020299077034,NA,"Great Egret","6thBridge",2023-04-20
"a361",0.80175507068634,NA,"Great Egret","6thBridge",2023-04-20
"a362",0.801668107509613,NA,"Great Egret","6thBridge",2023-04-20
"a363",0.801511704921722,NA,"Great Egret","6thBridge",2023-04-20
"a364",0.801487565040588,NA,"Great Egret","6thBridge",2023-04-20
"a365",0.801263451576233,NA,"Great Egret","6thBridge",2023-04-20
"a366",0.800978124141693,NA,"Great Egret","6thBridge",2023-04-20
"a367",0.800947844982147,NA,"Great Egret","6thBridge",2023-04-20
"a368",0.80090194940567,NA,"Great Egret","6thBridge",2023-04-20
"a369",0.800570785999298,NA,"Great Egret","6thBridge",2023-04-20
"a370",0.800245881080627,NA,"Great Egret","6thBridge",2023-04-20
"a371",0.800012767314911,NA,"Great Egret","6thBridge",2023-04-20
"a372",0.799588680267334,NA,"Great Egret","6thBridge",2023-04-20
"a373",0.79951673746109,NA,"Great Egret","6thBridge",2023-04-20
"a374",0.799389958381653,NA,"Great Egret","6thBridge",2023-04-20
"a375",0.799240350723267,NA,"Great Egret","6thBridge",2023-04-20
"a376",0.799237191677094,NA,"Great Egret","6thBridge",2023-04-20
"a377",0.799210846424103,NA,"Great Egret","6thBridge",2023-04-20
"a378",0.799085676670074,NA,"Great Egret","6thBridge",2023-04-20
"a379",0.799067735671997,NA,"Great Egret","6thBridge",2023-04-20
"a380",0.798588752746582,NA,"Great Egret","6thBridge",2023-04-20
"a381",0.798437595367432,NA,"Great Egret","6thBridge",2023-04-20
"a382",0.798376083374023,NA,"Great Egret","6thBridge",2023-04-20
"a383",0.797907412052155,NA,"Great Egret","6thBridge",2023-04-20
"a384",0.797816634178162,NA,"Great Egret","6thBridge",2023-04-20
"a385",0.797674000263214,NA,"Great Egret","6thBridge",2023-04-20
"a386",0.797459483146667,NA,"Great Egret","6thBridge",2023-04-20
"a387",0.796703457832336,NA,"Great Egret","6thBridge",2023-04-20
"a388",0.796254575252533,NA,"Great Egret","6thBridge",2023-04-20
"a389",0.795880258083344,NA,"Great Egret","6thBridge",2023-04-20
"a390",0.795676708221436,NA,"Great Egret","6thBridge",2023-04-20
"a391",0.795498788356781,NA,"Great Egret","6thBridge",2023-04-20
"a392",0.79549366235733,NA,"Great Egret","6thBridge",2023-04-20
"a393",0.795397877693176,NA,"Great Egret","6thBridge",2023-04-20
"a394",0.795331120491028,NA,"Great Egret","6thBridge",2023-04-20
"a395",0.795186579227448,NA,"Great Egret","6thBridge",2023-04-20
"a396",0.794871211051941,NA,"Great Egret","6thBridge",2023-04-20
"a397",0.794697046279907,NA,"Great Egret","6thBridge",2023-04-20
"a398",0.794415414333344,NA,"Great Egret","6thBridge",2023-04-20
"a399",0.794174790382385,NA,"Great Egret","6thBridge",2023-04-20
"a400",0.793804585933685,NA,"Great Egret","6thBridge",2023-04-20
"a401",0.793428778648376,NA,"Great Egret","6thBridge",2023-04-20
"a402",0.79342395067215,NA,"Great Egret","6thBridge",2023-04-20
"a403",0.793070137500763,NA,"Great Egret","6thBridge",2023-04-20
"a404",0.792599141597748,NA,"Great Egret","6thBridge",2023-04-20
"a405",0.792511940002441,NA,"Great Egret","6thBridge",2023-04-20
"a406",0.792419254779816,NA,"Great Egret","6thBridge",2023-04-20
"a407",0.791802406311035,NA,"Great Egret","6thBridge",2023-04-20
"a408",0.791759788990021,NA,"Great Egret","6thBridge",2023-04-20
"a409",0.791688680648804,NA,"Great Egret","6thBridge",2023-04-20
"a410",0.790829837322235,NA,"Great Egret","6thBridge",2023-04-20
"a411",0.790825963020325,NA,"Great Egret","6thBridge",2023-04-20
"a412",0.790825009346008,NA,"Great Egret","6thBridge",2023-04-20
"a413",0.790623307228088,NA,"Great Egret","6thBridge",2023-04-20
"a414",0.790346324443817,NA,"Great Egret","6thBridge",2023-04-20
"a415",0.790329158306122,NA,"Great Egret","6thBridge",2023-04-20
"a416",0.790073275566101,NA,"Great Egret","6thBridge",2023-04-20
"a417",0.790051937103271,NA,"Great Egret","6thBridge",2023-04-20
"a418",0.789981484413147,NA,"Great Egret","6thBridge",2023-04-20
"a419",0.789803624153137,NA,"Great Egret","6thBridge",2023-04-20
"a420",0.789457201957703,NA,"Great Egret","6thBridge",2023-04-20
"a421",0.789131343364716,NA,"Great Egret","6thBridge",2023-04-20
"a422",0.789035141468048,NA,"Great Egret","6thBridge",2023-04-20
"a423",0.788746535778046,NA,"Great Egret","6thBridge",2023-04-20
"a424",0.788475275039673,NA,"Great Egret","6thBridge",2023-04-20
"a425",0.788356721401215,NA,"Great Egret","6thBridge",2023-04-20
"a426",0.788050830364227,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a427",0.788047552108765,NA,"Great Egret","6thBridge",2023-04-20
"a428",0.7877197265625,NA,"Great Egret","6thBridge",2023-04-20
"a429",0.787534654140472,NA,"Great Egret","6thBridge",2023-04-20
"a430",0.786472499370575,NA,"White Ibis","6thBridge",2023-04-20
"a431",0.786228537559509,NA,"Great Egret","6thBridge",2023-04-20
"a432",0.785581052303314,NA,"Great Egret","6thBridge",2023-04-20
"a433",0.785067498683929,NA,"Great Egret","6thBridge",2023-04-20
"a434",0.78436690568924,NA,"Great Egret","6thBridge",2023-04-20
"a435",0.784292936325073,NA,"Great Egret","6thBridge",2023-04-20
"a436",0.784168422222137,NA,"Great Egret","6thBridge",2023-04-20
"a437",0.784139454364777,NA,"Great Egret","6thBridge",2023-04-20
"a438",0.784003734588623,NA,"Great Egret","6thBridge",2023-04-20
"a439",0.783660769462585,NA,"White Ibis","6thBridge",2023-04-20
"a440",0.783318996429443,NA,"Great Egret","6thBridge",2023-04-20
"a441",0.783300518989563,NA,"Great Egret","6thBridge",2023-04-20
"a442",0.782923996448517,NA,"Great Egret","6thBridge",2023-04-20
"a443",0.782703399658203,NA,"Great Egret","6thBridge",2023-04-20
"a444",0.782137513160706,NA,"Great Egret","6thBridge",2023-04-20
"a445",0.781830430030823,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a446",0.781514644622803,NA,"Great Egret","6thBridge",2023-04-20
"a448",0.781089842319489,NA,"Great Egret","6thBridge",2023-04-20
"a449",0.781038761138916,NA,"Great Egret","6thBridge",2023-04-20
"a450",0.780785262584686,NA,"Great Egret","6thBridge",2023-04-20
"a451",0.780768215656281,NA,"Great Egret","6thBridge",2023-04-20
"a452",0.780668437480927,NA,"Great Egret","6thBridge",2023-04-20
"a453",0.780411541461945,NA,"White Ibis","6thBridge",2023-04-20
"a454",0.780363798141479,NA,"Great Egret","6thBridge",2023-04-20
"a455",0.780301511287689,NA,"Great Egret","6thBridge",2023-04-20
"a456",0.780225157737732,NA,"Great Egret","6thBridge",2023-04-20
"a457",0.780137658119202,NA,"Great Egret","6thBridge",2023-04-20
"a458",0.779923021793365,NA,"Great Egret","6thBridge",2023-04-20
"a459",0.779699265956879,NA,"Great Egret","6thBridge",2023-04-20
"a460",0.779414415359497,NA,"Great Egret","6thBridge",2023-04-20
"a461",0.779409229755402,NA,"Great Egret","6thBridge",2023-04-20
"a462",0.779405295848846,NA,"Great Egret","6thBridge",2023-04-20
"a463",0.779321014881134,NA,"Great Egret","6thBridge",2023-04-20
"a464",0.779060661792755,NA,"Great Egret","6thBridge",2023-04-20
"a465",0.778853833675385,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a466",0.778678119182587,NA,"Great Egret","6thBridge",2023-04-20
"a467",0.778646409511566,NA,"Great Blue Heron","6thBridge",2023-04-20
"a468",0.778610944747925,NA,"Great Egret","6thBridge",2023-04-20
"a469",0.778606295585632,NA,"Great Egret","6thBridge",2023-04-20
"a470",0.77853935956955,NA,"Great Egret","6thBridge",2023-04-20
"a471",0.778470993041992,NA,"Great Egret","6thBridge",2023-04-20
"a472",0.778395771980286,NA,"Great Egret","6thBridge",2023-04-20
"a473",0.778360247612,NA,"Great Egret","6thBridge",2023-04-20
"a474",0.777900159358978,NA,"Great Egret","6thBridge",2023-04-20
"a475",0.777849972248077,NA,"Great Egret","6thBridge",2023-04-20
"a476",0.777128100395203,NA,"Great Egret","6thBridge",2023-04-20
"a477",0.777116715908051,NA,"Great Egret","6thBridge",2023-04-20
"a478",0.77695232629776,NA,"Great Egret","6thBridge",2023-04-20
"a479",0.776870727539062,NA,"Great Egret","6thBridge",2023-04-20
"a480",0.776779413223267,NA,"Great Egret","6thBridge",2023-04-20
"a481",0.77659022808075,NA,"Great Egret","6thBridge",2023-04-20
"a482",0.776428043842316,NA,"Great Egret","6thBridge",2023-04-20
"a483",0.776295721530914,NA,"White Ibis","6thBridge",2023-04-20
"a484",0.776170134544373,NA,"Great Egret","6thBridge",2023-04-20
"a485",0.776148676872253,NA,"Great Egret","6thBridge",2023-04-20
"a486",0.776137351989746,NA,"Great Egret","6thBridge",2023-04-20
"a487",0.77592146396637,NA,"Great Egret","6thBridge",2023-04-20
"a488",0.775525629520416,NA,"Great Egret","6thBridge",2023-04-20
"a489",0.775502860546112,NA,"Great Egret","6thBridge",2023-04-20
"a490",0.77539336681366,NA,"Great Egret","6thBridge",2023-04-20
"a492",0.775036811828613,NA,"Great Egret","6thBridge",2023-04-20
"a493",0.774745166301727,NA,"Great Egret","6thBridge",2023-04-20
"a494",0.774676501750946,NA,"Great Egret","6thBridge",2023-04-20
"a495",0.774416506290436,NA,"Great Egret","6thBridge",2023-04-20
"a496",0.774228572845459,NA,"Great Egret","6thBridge",2023-04-20
"a497",0.773756682872772,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a498",0.773749768733978,NA,"Great Egret","6thBridge",2023-04-20
"a499",0.773521065711975,NA,"Great Egret","6thBridge",2023-04-20
"a500",0.773513853549957,NA,"Great Egret","6thBridge",2023-04-20
"a501",0.773061394691467,NA,"Great Egret","6thBridge",2023-04-20
"a502",0.772937595844269,NA,"Great Egret","6thBridge",2023-04-20
"a503",0.772778511047363,NA,"Great Egret","6thBridge",2023-04-20
"a505",0.772443056106567,NA,"Great Egret","6thBridge",2023-04-20
"a506",0.771619141101837,NA,"Great Egret","6thBridge",2023-04-20
"a507",0.771532356739044,NA,"Great Egret","6thBridge",2023-04-20
"a508",0.771346688270569,NA,"Great Egret","6thBridge",2023-04-20
"a509",0.77125746011734,NA,"Great Egret","6thBridge",2023-04-20
"a510",0.771252512931824,NA,"Great Egret","6thBridge",2023-04-20
"a511",0.770887076854706,NA,"Great Egret","6thBridge",2023-04-20
"a512",0.770587503910065,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a513",0.770250380039215,NA,"Great Egret","6thBridge",2023-04-20
"a514",0.770219385623932,NA,"Great Egret","6thBridge",2023-04-20
"a515",0.76971709728241,NA,"Great Egret","6thBridge",2023-04-20
"a516",0.769697070121765,NA,"Great Egret","6thBridge",2023-04-20
"a517",0.769548356533051,NA,"Great Egret","6thBridge",2023-04-20
"a518",0.769234418869019,NA,"Great Egret","6thBridge",2023-04-20
"a519",0.768734335899353,NA,"Great Egret","6thBridge",2023-04-20
"a521",0.768702745437622,NA,"Great Egret","6thBridge",2023-04-20
"a522",0.768507361412048,NA,"Great Egret","6thBridge",2023-04-20
"a523",0.768176138401031,NA,"Great Egret","6thBridge",2023-04-20
"a524",0.767876625061035,NA,"Great Egret","6thBridge",2023-04-20
"a525",0.767663836479187,NA,"Great Egret","6thBridge",2023-04-20
"a526",0.767641246318817,NA,"Great Egret","6thBridge",2023-04-20
"a527",0.767553210258484,NA,"Great Egret","6thBridge",2023-04-20
"a528",0.767441749572754,NA,"Great Egret","6thBridge",2023-04-20
"a529",0.767237305641174,NA,"Great Egret","6thBridge",2023-04-20
"a530",0.766715228557587,NA,"Great Egret","6thBridge",2023-04-20
"a531",0.766700088977814,NA,"Great Egret","6thBridge",2023-04-20
"a532",0.766428828239441,NA,"Great Egret","6thBridge",2023-04-20
"a533",0.766417622566223,NA,"Great Egret","6thBridge",2023-04-20
"a534",0.766289234161377,NA,"Great Egret","6thBridge",2023-04-20
"a535",0.766217648983002,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a536",0.766120553016663,NA,"Great Egret","6thBridge",2023-04-20
"a537",0.766101658344269,NA,"Great Egret","6thBridge",2023-04-20
"a538",0.765898704528809,NA,"Great Egret","6thBridge",2023-04-20
"a539",0.765345811843872,NA,"Great Egret","6thBridge",2023-04-20
"a540",0.765307247638702,NA,"Great Egret","6thBridge",2023-04-20
"a541",0.765212059020996,NA,"Great Egret","6thBridge",2023-04-20
"a542",0.765150368213654,NA,"White Ibis","6thBridge",2023-04-20
"a543",0.765018165111542,NA,"Great Egret","6thBridge",2023-04-20
"a544",0.764687776565552,NA,"Great Egret","6thBridge",2023-04-20
"a545",0.764612555503845,NA,"Great Egret","6thBridge",2023-04-20
"a546",0.764584183692932,NA,"Great Egret","6thBridge",2023-04-20
"a547",0.764553129673004,NA,"Great Egret","6thBridge",2023-04-20
"a548",0.764488339424133,NA,"Great Egret","6thBridge",2023-04-20
"a549",0.764450490474701,NA,"Great Egret","6thBridge",2023-04-20
"a550",0.764414608478546,NA,"Great Egret","6thBridge",2023-04-20
"a551",0.76362007856369,NA,"Great Egret","6thBridge",2023-04-20
"a552",0.763375043869019,NA,"Great Egret","6thBridge",2023-04-20
"a553",0.763165473937988,NA,"Great Egret","6thBridge",2023-04-20
"a554",0.762927114963531,NA,"Great Egret","6thBridge",2023-04-20
"a555",0.76274573802948,NA,"Great Egret","6thBridge",2023-04-20
"a556",0.762401938438416,NA,"White Ibis","6thBridge",2023-04-20
"a557",0.762058138847351,NA,"Great Egret","6thBridge",2023-04-20
"a558",0.762022912502289,NA,"Great Egret","6thBridge",2023-04-20
"a559",0.761930048465729,NA,"Great Egret","6thBridge",2023-04-20
"a560",0.761852443218231,NA,"Great Egret","6thBridge",2023-04-20
"a561",0.761684715747833,NA,"Great Egret","6thBridge",2023-04-20
"a562",0.761683821678162,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a563",0.761597096920013,NA,"Great Egret","6thBridge",2023-04-20
"a564",0.761532008647919,NA,"Great Egret","6thBridge",2023-04-20
"a565",0.761447072029114,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a566",0.761235535144806,NA,"Great Egret","6thBridge",2023-04-20
"a567",0.761118948459625,NA,"Great Egret","6thBridge",2023-04-20
"a568",0.761073887348175,NA,"Great Egret","6thBridge",2023-04-20
"a569",0.760552644729614,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a570",0.760383248329163,NA,"Great Egret","6thBridge",2023-04-20
"a571",0.760175049304962,NA,"Great Egret","6thBridge",2023-04-20
"a572",0.760161697864532,NA,"Great Egret","6thBridge",2023-04-20
"a573",0.760122537612915,NA,"Great Egret","6thBridge",2023-04-20
"a574",0.759919941425323,NA,"Great Egret","6thBridge",2023-04-20
"a575",0.759587705135345,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a576",0.759133994579315,NA,"Great Egret","6thBridge",2023-04-20
"a577",0.759051442146301,NA,"Great Egret","6thBridge",2023-04-20
"a578",0.7590371966362,NA,"Great Egret","6thBridge",2023-04-20
"a579",0.758863806724548,NA,"White Ibis","6thBridge",2023-04-20
"a580",0.758499026298523,NA,"Great Egret","6thBridge",2023-04-20
"a581",0.758414804935455,NA,"Great Egret","6thBridge",2023-04-20
"a582",0.758367240428925,NA,"Great Egret","6thBridge",2023-04-20
"a583",0.758039355278015,NA,"Great Egret","6thBridge",2023-04-20
"a584",0.757747828960419,NA,"Great Egret","6thBridge",2023-04-20
"a585",0.757484316825867,NA,"Great Egret","6thBridge",2023-04-20
"a586",0.757465958595276,NA,"Great Egret","6thBridge",2023-04-20
"a587",0.75743842124939,NA,"Great Egret","6thBridge",2023-04-20
"a588",0.757429659366608,NA,"Great Egret","6thBridge",2023-04-20
"a589",0.757407069206238,NA,"Great Egret","6thBridge",2023-04-20
"a590",0.757242321968079,NA,"Great Egret","6thBridge",2023-04-20
"a591",0.757111370563507,NA,"Great Egret","6thBridge",2023-04-20
"a592",0.756877779960632,NA,"Great Egret","6thBridge",2023-04-20
"a594",0.755675673484802,NA,"Great Egret","6thBridge",2023-04-20
"a596",0.754634261131287,NA,"White Ibis","6thBridge",2023-04-20
"a597",0.754521310329437,NA,"Great Egret","6thBridge",2023-04-20
"a598",0.754331886768341,NA,"Great Egret","6thBridge",2023-04-20
"a599",0.754097998142242,NA,"Great Egret","6thBridge",2023-04-20
"a600",0.753953158855438,NA,"Great Egret","6thBridge",2023-04-20
"a601",0.753786504268646,NA,"Roseate Spoonbill","6thBridge",2023-04-20
"a602",0.753007233142853,NA,"Great Egret","6thBridge",2023-04-20
"a603",0.752936542034149,NA,"Great Egret","6thBridge",2023-04-20
"a604",0.752112805843353,NA,"Great Egret","6thBridge",2023-04-20
